sample,ftc,volume_mm3,breadth_mm3,surface_calc_area_mm3,surface_calc_vol_mm3,shape_factor
28-38-12,after,0.000915368,0.204475,0.153,0.000822528,0.277476661
28-38-12,after,0.000128569,0.111956,0.0215,0.000101353,0.488956777
28-38-12,after,0.00110108,0.207041,0.1674,0.001020411,0.292805182
28-38-12,after,4.07E-05,0.0650883,0.008,2.89E-05,0.569560398
28-38-12,after,3.41E-05,0.0586509,0.0062,1.87E-05,0.55020912
28-38-12,after,0.000562627,0.197433,0.0859,0.000500952,0.355103796
28-38-12,after,6.26E-05,0.0630069,0.0107,4.47E-05,0.569013424
28-38-12,after,0.00336148,0.301073,0.5026,0.003194405,0.208699582
28-38-12,after,0.000362631,0.170353,0.0702,0.000330667,0.329413164
28-38-12,after,6.59E-05,0.0668393,0.0114,2.18E-05,0.331223087
28-38-12,after,0.000203293,0.0842962,0.0343,0.000157834,0.411772866
28-38-12,after,0.00603835,0.712637,0.9818,0.005306394,0.14985139
28-38-12,after,0.00251644,0.422795,0.4416,0.001399499,0.13701564
28-38-12,after,0.000312082,0.0851596,0.052,0.000190828,0.308253755
28-38-12,after,0.000312082,0.118488,0.053,0.00025132,0.363379206
28-38-12,after,0.00110767,0.235117,0.1895,0.00096573,0.249332405
28-38-12,after,5.27E-05,0.0647995,0.0108,3.90E-05,0.514546241
28-38-12,after,1.65E-05,0.0442086,0.003,1.04E-05,0.769663217
28-38-12,after,0.000140657,0.0738714,0.0248,0.000107796,0.441672368
28-38-12,after,8.79E-06,0.030079,0.0018,4.28E-06,0.708065314
28-38-12,after,0.00407905,0.478044,0.6614,0.003476508,0.167796194
28-38-12,after,9.12E-05,0.0825119,0.0153,5.61E-05,0.463043983
28-38-12,after,0.000104394,0.0861398,0.0196,7.58E-05,0.441856104
28-38-12,after,0.000018681,0.0402892,0.0029,8.58E-06,0.699062089
28-38-12,after,0.000165931,0.111703,0.0298,0.000141123,0.439879162
28-38-12,after,0.000118679,0.0840415,0.0197,8.36E-05,0.469376038
28-38-12,after,6.59E-06,0.0270934,0.0011,2.63E-06,0.836802658
28-38-12,after,7.69E-06,0.0301647,0.0006,4.95E-07,0.504274073
28-38-12,after,0.000629659,0.168231,0.1035,0.000564438,0.319120382
28-38-12,after,0.00127141,0.268814,0.193,0.001132402,0.272224436
28-38-12,after,5.49E-06,0.022932,0.0006,8.08E-07,0.699114219
28-38-12,after,0.00115602,0.246932,0.1854,0.001115955,0.280633004
28-38-12,after,3.30E-05,0.0619151,0.0065,2.32E-05,0.605334829
28-38-12,after,8.79E-06,0.0183806,0.0015,2.55E-06,0.601449492
28-38-12,after,0.000331862,0.144066,0.0516,0.000283173,0.404143463
28-38-12,after,1.00E-04,0.068896,0.0172,7.41E-05,0.496129436
28-38-12,after,7.69E-06,0.0262634,0.0012,3.11E-06,0.858897886
28-38-12,after,4.94E-05,0.0543392,0.008,2.43E-05,0.506500819
28-38-12,after,0.000675812,0.203297,0.1125,0.000610809,0.309457971
28-38-12,after,0.000073625,0.0673676,0.0112,1.51E-05,0.2635416
28-38-12,after,0.000387905,0.0984874,0.0653,0.000343709,0.363383179
28-38-12,after,0.00174832,0.288939,0.2675,0.001565387,0.243729511
28-38-12,after,2.20E-05,0.04934,0.0041,1.40E-05,0.685539573
28-38-12,after,2.64E-05,0.0372215,0.0058,1.67E-05,0.543684343
28-38-12,after,9.67E-05,0.0627528,0.0162,7.52E-05,0.531841403
28-38-12,after,0.00522078,0.511862,0.7936,0.004943344,0.176832887
28-38-12,after,0.000532957,0.140397,0.0867,0.000482804,0.343277621
28-38-12,after,2.86E-05,0.0486504,0.005,1.77E-05,0.656086878
28-38-12,after,5.82E-05,0.062849,0.0099,4.64E-05,0.630322518
28-38-12,after,0.000738448,0.0675337,0.1128,0.000661371,0.325440752
28-38-12,after,0.000154942,0.073191,0.0264,0.000129415,0.468673177
28-38-12,after,7.69E-06,0.0269358,0.0013,2.52E-06,0.68939733
28-38-12,after,4.73E-05,0.0563905,0.0084,2.61E-05,0.505990041
28-38-12,after,0.000160437,0.106664,0.0267,0.000104802,0.402611408
28-38-12,after,3.30E-05,0.0619132,0.0062,2.42E-05,0.651824999
28-38-12,after,2.86E-05,0.0498891,0.0053,1.91E-05,0.653009891
28-38-12,after,8.79E-06,0.0353327,0.0015,2.73E-06,0.629102398
28-38-12,after,5.49E-06,0.0218813,0.0009,1.22E-06,0.614837551
28-38-12,after,6.92E-05,0.0608064,0.012,5.47E-05,0.580758264
41-50-16,before,3.41E-05,0.04841,0.0068,2.61E-05,0.626132977
41-50-16,before,0.00399333,0.424786,0.6794,0.003261368,0.156539918
41-50-16,before,0.0208029,1.15468,3.1723,0.019300288,0.109686303
41-50-16,before,0.00984048,0.718277,1.4667,0.009347831,0.146313162
41-50-16,before,0.000804381,0.26608,0.1223,0.000716985,0.316760426
41-50-16,before,7.69E-06,0.0273181,0.0013,3.83E-06,0.910592791
41-50-16,before,0.00283401,0.351464,0.4629,0.002355978,0.18497418
41-50-16,before,9.89E-06,0.0331866,0.0021,5.30E-06,0.699588777
41-50-16,before,1.21E-05,0.0336026,0.0018,3.56E-06,0.626045082
41-50-16,before,2.97E-05,0.048915,0.0056,1.41E-05,0.503309665
41-50-16,before,0.000027472,0.0524326,0.0052,1.53E-05,0.574086055
41-50-16,before,1.10E-05,0.0273321,0.0018,4.38E-06,0.718748037
41-50-16,before,5.16E-05,0.0689261,0.0108,3.65E-05,0.492408044
41-50-16,before,1.54E-05,0.0400251,0.0027,9.42E-06,0.799115237
41-50-16,before,9.01E-05,0.0854042,0.0152,3.88E-05,0.364466086
41-50-16,before,1.10E-05,0.0346562,0.002,6.06E-06,0.804052133
41-50-16,before,8.79E-06,0.0264878,0.0016,3.76E-06,0.730524077
41-50-16,before,2.42E-05,0.0501545,0.0043,1.05E-05,0.540830147
41-50-16,before,0.000496694,0.192574,0.0848,0.000427402,0.323578399
41-50-16,before,0.000064834,0.107684,0.0124,4.00E-05,0.456377908
41-50-16,before,2.09E-05,0.0498553,0.0044,1.38E-05,0.631846916
41-50-16,before,0.000129668,0.099565,0.0247,9.38E-05,0.404082744
41-50-16,before,0.000120877,0.101457,0.0215,9.30E-05,0.461847843
41-50-16,before,8.79E-06,0.0338243,0.0007,7.75E-07,0.583015254
41-50-16,before,3.30E-05,0.0568583,0.0055,1.85E-05,0.615627715
41-50-16,before,9.89E-06,0.0333213,0.0012,1.55E-06,0.539812988
41-50-16,before,7.03E-05,0.0658851,0.012,5.02E-05,0.548327666
41-50-16,before,5.49E-06,0.0249129,0.0008,1.55E-06,0.80875516
41-50-16,before,1.10E-05,0.0323512,0.0011,1.17E-06,0.489301964
41-50-16,before,2.53E-05,0.0573245,0.0044,1.15E-05,0.561463505
41-50-16,before,0.00059889,0.210271,0.0929,0.000558038,0.352839774
41-50-16,before,3.85E-05,0.0549532,0.007,2.82E-05,0.639670951
41-50-16,before,3.19E-05,0.0543856,0.0047,6.45E-06,0.356550053
41-50-16,before,3.08E-05,0.0417285,0.0061,2.16E-05,0.615704323
41-50-16,before,0.000659329,0.211506,0.1101,0.00057823,0.304857721
41-50-16,before,8.13E-05,0.0761149,0.0134,6.12E-05,0.560603624
41-50-16,before,1.76E-05,0.0382502,0.0033,1.09E-05,0.718920896
41-50-16,before,2.97E-05,0.0483603,0.0051,2.08E-05,0.717495449
41-50-16,before,1.21E-05,0.038491,0.0016,2.38E-06,0.538278467
41-50-16,before,8.79E-06,0.0323512,0.001,1.36E-06,0.592672452
41-50-16,before,0.000105493,0.106128,0.0188,7.96E-05,0.476171238
41-50-16,before,1.10E-05,0.0345563,0.002,5.55E-06,0.757757083
41-50-16,before,5.49E-06,0.024007,0.0005,5.87E-07,0.678132994
41-50-16,before,5.49E-06,0.0242157,0.0005,5.87E-07,0.67812336
41-50-16,before,0.00269116,0.47751,0.4349,0.002248782,0.190864968
41-50-16,before,0.000119778,0.103597,0.0218,8.37E-05,0.42460529
41-50-16,before,0.000123075,0.102862,0.0204,8.07E-05,0.442569365
41-50-16,before,5.49E-06,0.0249116,0.0008,1.59E-06,0.822028979
41-50-16,before,2.42E-05,0.0427013,0.0036,7.83E-06,0.529616184
41-50-16,before,1.54E-05,0.0333651,0.002,2.85E-06,0.486350432
41-50-16,before,1.32E-05,0.035533,0.0022,6.90E-06,0.796990149
41-50-16,before,8.79E-06,0.0298603,0.0017,4.86E-06,0.816712872
41-50-16,before,7.03E-05,0.079862,0.0123,3.49E-05,0.419523421
41-50-16,before,7.69E-06,0.0257087,0.0012,2.93E-06,0.825424093
41-50-16,before,0.000915368,0.178035,0.1548,0.000742801,0.256229019
41-50-16,before,5.82E-05,0.062316,0.0097,4.23E-05,0.605586933
41-50-16,before,2.97E-05,0.040725,0.0059,1.77E-05,0.557253997
41-50-16,before,5.49E-06,0.0242525,0.001,1.83E-06,0.722782313
41-50-16,before,5.49E-06,0.022342,0.0011,1.89E-06,0.672264951
41-50-16,before,2.42E-05,0.0538875,0.0037,5.75E-06,0.419608522
41-50-16,before,3.41E-05,0.0632281,0.0057,1.96E-05,0.617636105
41-50-16,before,1.98E-05,0.0407934,0.0031,7.53E-06,0.599405905
41-50-16,before,8.46E-05,0.0881409,0.0151,5.08E-05,0.439200338
41-50-16,before,8.24E-05,0.0670281,0.0142,3.53E-05,0.366300136
41-50-16,before,0.000485705,0.208882,0.0792,0.000433973,0.349999451
41-50-16,before,5.49E-06,0.0201383,0.0007,9.22E-07,0.654216673
41-50-16,before,0.00131866,0.25034,0.1993,0.001189008,0.272332868
41-50-16,before,0.000247248,0.131705,0.0404,0.000196489,0.404571298
41-50-16,before,0.000279116,0.146836,0.0475,0.000218125,0.368915921
41-50-16,before,4.51E-05,0.0504023,0.0074,2.71E-05,0.589492997
41-50-16,before,9.89E-06,0.0333916,0.0015,4.01E-06,0.814011399
41-50-16,before,0.000146151,0.122041,0.0246,0.000104563,0.436315011
41-50-16,before,1.32E-05,0.0291447,0.0026,7.11E-06,0.687715597
41-50-16,before,1.43E-05,0.0342591,0.0026,8.59E-06,0.780020457
41-50-16,before,4.40E-05,0.0447628,0.0087,3.18E-05,0.557915842
41-50-16,before,9.89E-06,0.0354013,0.0015,3.87E-06,0.794477662
41-50-16,before,4.51E-05,0.0655222,0.0078,2.55E-05,0.536764616
41-50-16,before,0.00222414,0.294866,0.34,0.002074835,0.231380919
41-50-16,before,5.71E-05,0.0758231,0.0101,3.79E-05,0.540252439
41-50-16,before,8.02E-05,0.0653911,0.0134,5.88E-05,0.545795651
41-50-16,before,2.97E-05,0.0668172,0.0044,1.02E-05,0.517927492
41-50-16,before,9.89E-06,0.0298187,0.0012,1.52E-06,0.532950706
41-50-16,before,2.20E-05,0.0354613,0.0036,8.48E-06,0.558570444
41-50-16,before,9.89E-05,0.0718537,0.0164,6.84E-05,0.493321286
41-50-16,before,2.31E-05,0.0490996,0.0034,4.80E-06,0.404796246
41-50-16,before,5.49E-06,0.0230564,0.0005,4.55E-07,0.572168844
41-50-16,before,1.98E-05,0.0423253,0.0032,1.20E-05,0.791061225
41-50-16,before,0.000354939,0.206557,0.0652,0.000290852,0.325599895
41-50-16,before,5.49E-06,0.024092,0.0006,6.74E-07,0.619331201
41-50-16,before,0.00205711,0.379202,0.3369,0.001584025,0.195055353
41-50-16,before,0.000150547,0.0704804,0.0258,0.000123287,0.464311725
41-50-16,before,4.29E-05,0.0654092,0.007,2.46E-05,0.583738531
41-50-16,before,1.98E-05,0.0514631,0.0035,8.01E-06,0.553344177
41-50-16,before,0.000037362,0.0486897,0.006,1.38E-05,0.463753987
41-50-16,before,9.89E-06,0.0357515,0.0011,1.36E-06,0.539956534
41-50-16,before,0.000046153,0.0736709,0.0072,2.35E-05,0.55102128
41-50-16,before,4.29E-05,0.0544622,0.0072,2.58E-05,0.586443762
41-50-16,before,0.00012747,0.145934,0.0221,3.81E-05,0.247698244
41-50-16,before,0.000064834,0.0811959,0.0122,5.04E-05,0.541156592
41-50-16,before,0.000185711,0.091295,0.032,0.000125475,0.378766888
41-50-16,before,5.93E-05,0.0681141,0.0096,4.01E-05,0.590375562
41-50-16,before,0.000125272,0.0866839,0.0209,7.98E-05,0.429035727
41-50-16,before,0.000027472,0.0511427,0.0053,1.69E-05,0.601133954
41-50-16,before,3.63E-05,0.0689826,0.0068,2.08E-05,0.538376612
41-50-16,before,1.65E-05,0.0421661,0.003,9.66E-06,0.731334983
41-50-16,before,5.49E-05,0.0753821,0.0092,3.12E-05,0.520442762
41-50-16,before,5.49E-06,0.0200793,0.0005,4.27E-07,0.548770056
41-50-16,before,1.54E-05,0.0425156,0.0021,5.99E-06,0.759331168
41-50-16,before,0.000112086,0.0769683,0.0195,6.06E-05,0.38280966
41-50-16,before,0.000121976,0.0783511,0.0226,9.79E-05,0.454577575
41-50-16,before,0.00382411,0.468898,0.6432,0.002966778,0.155236852
41-50-16,before,5.82E-05,0.0706672,0.0103,3.95E-05,0.544214437
41-50-16,before,7.91E-05,0.0908248,0.013,1.92E-05,0.266436957
41-50-16,before,0.000727459,0.141239,0.1272,0.00057684,0.263451559
41-50-16,before,1.10E-05,0.044428,0.0013,1.50E-06,0.486563426
41-50-16,before,3.96E-05,0.0777852,0.0064,1.51E-05,0.461930679
41-50-16,before,0.00252193,0.432369,0.3789,0.002353885,0.225848076
41-50-16,before,4.18E-05,0.0619258,0.0067,2.39E-05,0.599257218
41-50-16,before,7.69E-05,0.0734944,0.012,3.90E-05,0.46385295
41-50-16,before,0.000242853,0.14447,0.049,0.000212649,0.351611802
41-50-16,before,0.000291203,0.152328,0.0483,0.000260752,0.408653221
41-50-16,before,1.00E-04,0.0795425,0.0172,7.17E-05,0.485401652
41-50-16,before,0.000103295,0.0735086,0.0173,7.81E-05,0.510610244
41-50-16,before,6.59E-06,0.0176676,0.0007,8.21E-07,0.605588376
41-50-16,before,0.00470761,0.648175,0.7888,0.003798577,0.149255782
41-50-16,before,6.15E-05,0.0555202,0.0112,4.30E-05,0.529682001
41-50-16,before,0.00089339,0.310735,0.1404,0.000757972,0.286342459
41-50-16,before,0.000235161,0.167485,0.0412,0.000119075,0.284096808
41-50-16,before,0.00040219,0.223279,0.0692,0.000229736,0.262138636
41-50-16,before,0.000194502,0.0756062,0.032,0.000140688,0.408795235
41-50-16,before,9.34E-05,0.0646097,0.0169,7.27E-05,0.498331639
41-50-16,before,0.000502189,0.157669,0.0762,0.000440541,0.367440178
41-50-16,before,6.92E-05,0.0787313,0.0122,5.65E-05,0.583462089
41-50-16,before,1.32E-05,0.0359989,0.002,3.37E-06,0.543998633
41-50-16,before,2.64E-05,0.0424708,0.0044,1.59E-05,0.6939492
41-50-16,before,0.00155382,0.361623,0.2573,0.00124145,0.217102048
41-50-16,before,2.97E-05,0.0380751,0.0056,1.83E-05,0.600598656
41-50-16,before,8.79E-06,0.0271405,0.0016,4.24E-06,0.791628585
41-50-16,before,1.32E-05,0.0381122,0.0017,2.23E-06,0.485817442
41-50-16,before,7.69E-06,0.0276655,0.0016,4.30E-06,0.798941606
41-50-16,before,0.000272522,0.13594,0.0449,0.000236229,0.411585737
41-50-16,before,1.21E-05,0.0330983,0.0023,6.73E-06,0.749517326
41-50-16,before,5.49E-06,0.0254391,0.0008,1.11E-06,0.64746756
41-50-16,before,3.85E-05,0.0731131,0.0078,2.74E-05,0.563846929
41-50-16,before,6.92E-05,0.0866665,0.0142,5.18E-05,0.473368945
41-50-16,before,8.79E-06,0.027093,0.0013,2.21E-06,0.631144167
41-50-16,before,0.000123075,0.0636851,0.0219,9.32E-05,0.453968607
41-50-16,before,2.09E-05,0.0389425,0.004,1.24E-05,0.648688663
41-50-16,before,0.000102196,0.0866056,0.0167,7.04E-05,0.493727106
41-50-16,before,4.29E-05,0.0487831,0.009,3.00E-05,0.518533656
41-50-16,before,9.89E-06,0.028939,0.0018,5.21E-06,0.807469402
41-50-16,before,0.000192304,0.0817542,0.0325,0.000141657,0.404352347
41-50-16,before,7.69E-06,0.0276796,0.0007,8.19E-07,0.604822738
41-50-16,before,7.80E-05,0.0903855,0.0142,4.73E-05,0.445658343
41-50-16,before,0.000018681,0.0434818,0.0037,1.05E-05,0.625578927
41-50-16,before,0.000129668,0.0880383,0.0214,0.000101321,0.491137926
41-50-16,before,2.97E-05,0.0470757,0.0058,2.08E-05,0.630171813
41-50-16,before,1.10E-05,0.0367318,0.002,4.82E-06,0.690137888
41-50-16,before,3.19E-05,0.0580913,0.0066,2.14E-05,0.564563389
41-50-16,before,0.000018681,0.0539756,0.0027,5.10E-06,0.530927062
41-50-16,before,4.18E-05,0.0672294,0.0066,2.74E-05,0.666549895
41-50-16,before,3.08E-05,0.0567276,0.0053,1.28E-05,0.5000084
41-50-16,before,2.09E-05,0.0458228,0.0038,1.16E-05,0.651498381
41-50-16,before,1.54E-05,0.0495952,0.0027,6.35E-06,0.614292313
41-50-16,before,2.53E-05,0.0341727,0.0049,1.46E-05,0.58881692
41-50-16,before,5.16E-05,0.0672003,0.0107,3.41E-05,0.475064701
41-50-16,before,2.42E-05,0.0505569,0.0042,1.48E-05,0.694597768
41-50-16,before,6.59E-06,0.0235299,0.0007,7.81E-07,0.585750821
41-50-16,before,1.21E-05,0.0309162,0.0023,6.91E-06,0.762915196
41-50-16,before,1.76E-05,0.0443173,0.0037,9.94E-06,0.604071887
41-50-16,before,6.70E-05,0.0606612,0.0128,4.05E-05,0.445296958
41-50-16,before,0.000083515,0.107128,0.016,5.85E-05,0.455313591
41-50-16,before,5.49E-06,0.0292706,0.0007,9.97E-07,0.689304259
41-50-16,before,9.67E-05,0.0778897,0.0154,8.04E-05,0.585053767
41-50-16,before,3.63E-05,0.0554919,0.006,2.01E-05,0.596210017
41-50-16,before,6.59E-06,0.0250515,0.0007,7.81E-07,0.585701176
41-50-16,before,6.59E-06,0.0292505,0.0006,6.31E-07,0.592873667
41-50-16,before,1.43E-05,0.0380457,0.0023,4.31E-06,0.556802801
41-50-16,before,2.09E-05,0.0511126,0.0035,9.32E-06,0.612067043
41-50-16,before,5.49E-06,0.0249129,0.001,2.08E-06,0.788543863
41-50-16,before,0.000115383,0.0703652,0.0188,8.68E-05,0.504263137
41-50-16,before,0.000236259,0.134572,0.0398,0.000170094,0.373015456
41-50-16,before,6.04E-05,0.0586994,0.0103,4.41E-05,0.58612161
41-50-16,before,3.52E-05,0.0509341,0.0069,2.47E-05,0.595084996
41-50-16,before,4.07E-05,0.0482701,0.0076,3.13E-05,0.631829318
41-50-16,before,0.000279116,0.160989,0.0507,0.000220511,0.348147162
41-50-16,before,3.63E-05,0.0585244,0.007,2.45E-05,0.583514595
41-50-16,before,3.52E-05,0.0551567,0.0059,1.23E-05,0.43783349
41-50-16,before,1.32E-05,0.0316459,0.0024,8.11E-06,0.81358876
41-50-16,before,9.89E-06,0.0417416,0.001,1.20E-06,0.54630307
41-50-16,before,6.59E-06,0.0289373,0.0007,8.10E-07,0.600320782
41-50-16,before,1.65E-05,0.0328933,0.002,2.43E-06,0.437513609
41-50-16,before,0.000105493,0.0996864,0.0178,4.70E-05,0.353634729
41-50-16,before,1.32E-05,0.0357316,0.0018,2.39E-06,0.480389385
41-50-16,before,3.08E-05,0.0623666,0.0058,2.21E-05,0.656746312
41-50-16,before,1.54E-05,0.0386799,0.0026,9.20E-06,0.816646556
41-50-16,before,1.54E-05,0.0332358,0.002,2.65E-06,0.462817382
41-50-16,before,0.000465926,0.119032,0.0814,0.000344705,0.292072975
41-50-16,before,2.31E-05,0.0408981,0.0046,1.43E-05,0.619232995
41-50-16,before,1.10E-05,0.0334514,0.002,5.28E-06,0.732987388
41-50-16,before,9.56E-05,0.0980681,0.0155,7.86E-05,0.572568448
41-50-16,before,6.59E-06,0.0271936,0.0011,2.69E-06,0.850244565
41-50-16,before,8.79E-06,0.0277183,0.0011,2.04E-06,0.707367475
41-50-16,before,7.14E-05,0.0554757,0.012,4.63E-05,0.519790787
41-50-16,before,0.000046153,0.0526826,0.0075,3.30E-05,0.662827463
41-50-16,before,2.86E-05,0.0469226,0.0051,1.97E-05,0.690576224
41-50-16,before,8.79E-06,0.0332467,0.0018,4.43E-06,0.724224667
41-50-16,before,0.00191205,0.19972,0.3207,0.001338918,0.183184118
41-50-16,before,2.64E-05,0.0352974,0.005,1.61E-05,0.616310828
41-50-16,before,0.000204392,0.108027,0.0369,0.000151209,0.371971801
41-50-16,before,9.89E-06,0.0321403,0.0011,1.33E-06,0.532141149
41-50-16,before,2.53E-05,0.045794,0.0041,1.12E-05,0.591672579
41-50-16,before,5.49E-06,0.0249107,0.001,2.16E-06,0.806829352
41-50-16,before,0.000280215,0.14598,0.0444,0.000238643,0.419051644
41-50-16,before,8.79E-06,0.0396712,0.0017,3.77E-06,0.68878404
41-50-16,before,9.89E-06,0.0331866,0.0021,5.25E-06,0.695696075
41-50-16,before,0.000018681,0.0391917,0.0026,3.52E-06,0.43024281
41-50-16,before,8.79E-06,0.0297313,0.001,1.14E-06,0.527174818
41-50-16,before,2.53E-05,0.0552876,0.0047,1.69E-05,0.678131099
41-50-16,before,6.59E-06,0.0206386,0.0014,3.03E-06,0.723171658
41-50-16,before,6.59E-06,0.024211,0.0012,2.94E-06,0.827033904
41-50-16,before,8.13E-05,0.0953928,0.0134,2.02E-05,0.267736598
41-50-16,before,2.53E-05,0.0445445,0.0045,1.35E-05,0.608641259
41-50-16,before,1.10E-05,0.0323004,0.0019,5.55E-06,0.79820885
41-50-16,before,0.000248347,0.121303,0.0416,0.000194094,0.389701142
41-50-16,before,0.000328565,0.144853,0.0585,0.000174001,0.257649431
41-50-16,before,0.000018681,0.042093,0.0031,1.05E-05,0.746824946
41-50-16,before,1.65E-05,0.0343855,0.0023,5.73E-06,0.67329837
41-50-16,before,0.000027472,0.0512127,0.004,0.000005545,0.378755109
41-50-16,before,1.43E-05,0.0273726,0.0028,8.81E-06,0.736770091
41-50-16,before,7.69E-06,0.0323512,0.0008,1.00E-06,0.605929236
41-50-16,before,5.27E-05,0.0717831,0.0082,1.91E-05,0.420947242
41-50-16,before,1.21E-05,0.0267754,0.0025,5.54E-06,0.605775731
41-50-16,before,0.000786799,0.258932,0.1238,0.000627248,0.286235273
41-50-16,before,7.69E-06,0.0369007,0.0012,1.71E-06,0.575543209
41-50-16,before,0.000201095,0.0857624,0.0341,0.000165194,0.426965259
41-50-16,before,0.00379883,0.293279,0.6136,0.003125688,0.16848549
41-50-16,before,1.65E-05,0.0384918,0.0032,9.51E-06,0.67824011
41-50-16,before,0.000037362,0.0550801,0.007,2.54E-05,0.596892004
41-50-16,before,0.000141756,0.0792982,0.027,0.000104692,0.397860322
41-50-16,before,3.41E-05,0.0450061,0.0066,2.30E-05,0.592053065
41-50-16,before,0.000146151,0.0982083,0.0237,0.000124234,0.508038175
41-50-16,before,2.97E-05,0.0522489,0.0047,9.57E-06,0.463757067
41-50-16,before,1.21E-05,0.0304706,0.002,3.30E-06,0.536166718
41-50-16,before,0.000064834,0.0490498,0.011,2.97E-05,0.421270831
41-50-16,before,1.10E-05,0.0350172,0.0012,1.49E-06,0.526433063
41-50-16,before,1.98E-05,0.0351226,0.0029,6.56E-06,0.584533294
41-50-16,before,0.000523067,0.19129,0.085,0.00046355,0.340771333
41-50-16,before,9.89E-06,0.0309579,0.002,5.24E-06,0.729251337
41-50-16,before,1.43E-05,0.0283866,0.0029,9.82E-06,0.764847509
41-50-16,before,1.32E-05,0.0276442,0.0022,5.24E-06,0.663069573
41-50-16,before,1.32E-05,0.0337733,0.0017,2.26E-06,0.490008327
41-50-16,before,5.05E-05,0.0577854,0.009,3.09E-05,0.529470735
41-50-16,before,1.43E-05,0.0341331,0.0025,7.79E-06,0.759840927
41-50-16,before,7.69E-06,0.0269531,0.0017,4.11E-06,0.730402654
41-50-16,before,8.79E-06,0.0293532,0.0015,4.14E-06,0.830677244
41-50-16,before,8.79E-06,0.032278,0.001,1.36E-06,0.592679936
41-50-16,before,6.59E-05,0.0995426,0.0098,3.66E-05,0.543640575
41-50-16,before,0.000037362,0.057826,0.0063,2.58E-05,0.670810061
41-50-16,before,8.79E-06,0.028046,0.0011,2.66E-06,0.843524028
41-50-16,before,0.00289775,0.249226,0.4588,0.00239288,0.188570879
41-50-16,before,1.10E-05,0.0332592,0.0014,1.87E-06,0.525063385
41-50-16,before,7.69E-06,0.0268408,0.0014,3.04E-06,0.724417072
41-50-16,before,2.97E-05,0.0380452,0.0056,1.82E-05,0.598597503
41-50-16,before,4.29E-05,0.0600148,0.0079,3.04E-05,0.596819921
41-50-16,before,5.49E-06,0.0241856,0.0009,1.70E-06,0.76452341
41-50-16,before,0.000037362,0.0812634,0.0076,2.41E-05,0.530320873
41-50-16,before,1.43E-05,0.0432283,0.0023,7.11E-06,0.77762295
